352940,인바이오
353190,휴럼
353590,오토앤
353810,이지바이오
354200,엔젠바이오
354320,알멕
355150,코스텍시스
355390,크라우드웍스
355690,에이텀
356680,엑스게이트
356860,티엘비
356890,싸이버원
357230,에이치피오
357550,석경에이티
357580,아모센스
357780,솔브레인
357880,SKAI
358570,지아이이노베이션
359090,씨엔알리서치
360070,탑머티리얼
360350,코셈
361390,제노코
361570,알비더블유
361670,삼영에스앤씨
362320,청담글로벌
362990,드림인사이트
363250,진시스템
363260,모비데이즈
364950,에이아이코리아
365270,큐라클
365330,에스와이스틸텍
365340,성일하이텍
365590,하이딥
365900,브이씨
366030,공구우먼
367000,플래티어
368600,아이씨에이치
368770,파이버프로
368970,오에스피
369370,블리츠웨이엔터테인먼트
370090,퓨런티어
371950,풍원정밀
372170,윤성에프앤씨
372320,큐로셀
372800,아이티아이즈
373110,엑셀세라퓨틱스
373160,데이원컴퍼니
373170,엠아이큐브솔루션
373200,엑스플러스
376180,피코그램
376270,에이치이엠파마
376290,씨유테크
376300,디어유
376900,로킷헬스케어
376930,노을
376980,원티드랩
377030,비트맥스
377220,프롬바이오
377330,이지트로닉스
377450,리파인
377460,위니아에이드
377480,마음AI
378340,필에너지
378800,샤페론
380540,옵티코어
381620,제닉스
382150,온코크로스
382480,지아이텍
382800,지앤비에스 에코
382840,원준
382900,범한퓨얼셀
383310,에코프로에이치엔
383930,디티앤씨알오
384470,코어라인소프트
387570,파인메딕스
388050,지투파워
388610,지에프씨생명과학
388720,유일로보틱스
388790,라이콤
388870,파로스아이바이오
389020,자람테크놀로지
389030,지니너스
389140,포바이포
389260,대명에너지
389470,인벤티지랩
389500,에스비비테크
389650,넥스트바이오메디컬
389680,유디엠텍
391710,코닉오토메이션
393210,토마토시스템
393890,더블유씨피
393970,대진첨단소재
394280,오픈엣지테크놀로지
394800,쓰리빌리언
396270,넥스트칩
396300,세아메카닉스
396470,워트
397030,에이프릴바이오
398120,에스지헬스케어
399720,가온칩스
402030,코난테크놀로지
402490,그린리소스
403490,우듬지팜
403870,HPSP
405000,플라즈맵
405100,큐알티
405920,나라셀라
406820,뷰티스킨
407400,꿈비
408900,스튜디오미르
408920,메쎄이상
411080,샌즈랩
412350,레이저쎌
412540,제일엠앤에스
413390,엠오티
413630,씨피시스템
413640,비아이매트릭스
415380,스튜디오삼익
416180,신성에스티
417010,나노팀
417180,핑거스토리
417200,LS머트리얼즈
417500,제이아이테크
417790,트루엔
417840,저스템
417860,오브젠
417970,모델솔루션
418250,시큐레터
418420,라온텍
418470,KT밀리의서재
418550,제이오
418620,E8
419050,삼기에너지솔루션즈
419080,엔젯
419120,산돌
419530,SAMG엔터
419540,비스토스
420570,제이투케이바이오
420770,기가비스
424760,벨로크
424870,이뮨온시아
424960,스마트레이더시스템
424980,마이크로투나노
425040,티이엠씨
425420,티에프이
429270,시지트로닉스
430220,신영스팩8호
430690,한싹
431190,케이쓰리아이
432430,와이랩
432470,케이엔에스
432720,퀄리타스반도체
432980,엠에프씨
434480,모니터랩
435570,에르코스
437730,삼현
438700,버넥트
439090,마녀공장
439410,엔에이치스팩26호
439580,블루엠텍
440110,파두
440290,HB인베스트먼트
440320,오픈놀
440790,교보13호스팩
440820,엔에이치스팩27호
441270,파인엠텍
442130,유진스팩9호
442310,대신밸런스제14호스팩
442770,IBKS제21호스팩
442900,미래에셋드림스팩1호
443250,레뷰코퍼레이션
443670,에스피소프트
444530,심플랫폼
444920,유안타제11호스팩
445090,에이직랜드
445180,퓨릿
445360,비엔케이제1호스팩
445680,큐리옥스바이오시스템즈
445970,신영스팩9호
446150,유안타제12호스팩
446190,미래에셋비전스팩2호
446540,메가터치
446750,하나26호스팩
446840,키움제8호스팩
448280,에코아이
448370,하나27호스팩
448710,코츠테크놀로지
448740,삼성스팩8호
448760,IBKS제22호스팩
448830,미래에셋비전스팩3호
448900,한국피아이엠
449020,유안타제13호스팩
450050,하이제8호스팩
450330,하스
450520,인스웨이브
450940,유안타제14호스팩
450950,아스테라시스
451220,아이엠티
451250,삐아
451700,엔에이치스팩29호
451760,컨텍
452160,제이엔비
452190,한빛레이저
452200,민테크
452280,한선엔지니어링
452300,캡스톤파트너스
452400,이닉스
452430,사피엔반도체
452450,피아이이
452670,상상인제4호스팩
452980,신한제11호스팩
453450,그리드위즈
453860,에이에스텍
454640,하나29호스팩
454750,하나28호스팩
455180,케이지에이
455250,KB제25호스팩
455310,한화플러스제4호스팩
455900,엔젤로보틱스
455910,에스케이증권제9호스팩
456010,아이씨티케이
456070,이엔셀
456490,교보14호스팩
457370,한켐
457550,우진엔텍
457600,벡트
457630,대신밸런스제16호스팩
457940,에스케이증권제10호스팩
458610,한국제12호스팩
458650,성우
458870,씨어스테크놀로지
459100,위츠
459510,나우로보틱스
460470,아이빔테크놀로지
460870,에스엠씨지
460930,현대힘스
460940,피앤에스로보틱스
461030,아이엠비디엑스
461300,아이스크림미디어
462020,에이치엠씨제6호스팩
462310,뉴키즈온
462350,이노스페이스
462510,라메디텍
462860,더즌
462980,아이지넷
463020,뉴엔AI
463480,모티브링크
464080,에스오에스랩
464280,티디에스팜
464440,한국제13호스팩
464500,아이언디바이스
464580,닷밀
464680,KB제27호스팩
465320,교보15호스팩
465480,인스피언
466100,클로봇
466410,사이냅소프트
466910,엔에이치스팩30호
467930,IBKS제23호스팩
468760,유진스팩10호
469480,IBKS제24호스팩
469750,아이비젼웍스
469880,하나30호스팩
469900,하나31호스팩
471050,대신밸런스제17호스팩
471820,셀로맥스사이언스
472220,신영스팩10호
472230,에스케이증권제11호스팩
472850,폰드그룹
473000,에스케이증권제12호스팩
473050,유안타제15호스팩
473370,비엔케이제2호스팩
473950,에스케이증권제13호스팩
473980,노머스
474170,루미르
474490,유안타제16호스팩
474610,RF시스템즈
474650,링크솔루션
474660,신한제12호스팩
474930,신한제13호스팩
475240,하나32호스팩
475250,하나33호스팩
475400,씨메스
475430,키스트론
475460,미트박스
475580,에이럭스
475660,에스켐
475830,오름테라퓨틱
475960,토모큐브
476040,오가노이드사이언스
476060,온코닉테라퓨틱스
476080,M83
476470,KB제28호스팩
477340,에이치엠씨제7호스팩
477380,미래에셋비전스팩4호
477470,미래에셋비전스팩5호
477760,DB금융스팩12호
478110,이베스트스팩6호
478390,KB제29호스팩
478440,미래에셋비전스팩6호
478560,블랙야크아이앤씨
478780,대신밸런스제18호스팩
479880,한국제15호스팩
479960,위너스
481070,에이유브랜즈
481890,엔에이치스팩31호
482520,교보16호스팩
482630,삼양엔씨켐
482680,미래에셋비전스팩7호
482690,대신밸런스제19호스팩
484130,하나34호스팩
484810,티엑스알로보틱스
486630,KB제30호스팩
487360,신한제14호스팩
487720,키움제10호스팩
487830,신한제15호스팩
488060,유진스팩11호
489210,교보17호스팩
489460,바이오비쥬
489480,키움제11호스팩
489500,엘케이켐
489730,디비금융제13호스팩
492220,KB제31호스팩
493790,유안타제17호스팩
496070,신한제16호스팩
498390,한화플러스제5호스팩
950190,고스트스튜디오
950110,SBI핀테크솔루션즈
950170,JTC
950130,엑세스바이오
950140,잉글우드랩
950160,코오롱티슈진
950220,네오이뮨텍
950200,소마젠
900120,씨엑스아이
900250,크리스탈신소재
900070,글로벌에스엠
900100,애머릿지
